Title;Company;Location;Date;Link
Software Developer Bid Tool;Siemens Energy;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-developer-bid-tool-at-siemens-energy-2683592056?refId=mlMbY9rOdiqTLKLZYYDwng%3D%3D&trackingId=JyzrtCREtR%2BlciS295qJWg%3D%3D&position=22&pageNum=12&trk=public_jobs_jserp-result_search-card
Programador/A De Informática;Grupo Cme;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/programador-a-de-inform%C3%A1tica-at-grupo-cme-2723731987?refId=mlMbY9rOdiqTLKLZYYDwng%3D%3D&trackingId=HV6WlraaaaDrNpPt3Ldj%2Fw%3D%3D&position=23&pageNum=12&trk=public_jobs_jserp-result_search-card
9960 - Spanish Search Language Specialist;Qualitest;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/9960-spanish-search-language-specialist-at-qualitest-2685276832?refId=mlMbY9rOdiqTLKLZYYDwng%3D%3D&trackingId=Ko%2BPKgSjLehgZ3yUsgIeoQ%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card
Account Optimizer - Quality Analyst;Accenture Portugal;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/account-optimizer-quality-analyst-at-accenture-portugal-2683529182?refId=mlMbY9rOdiqTLKLZYYDwng%3D%3D&trackingId=UodHgMWyMKC%2FyPc%2Bp0Bpbg%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card
Haskell Developer;NR3 IT Limited;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/haskell-developer-at-nr3-it-limited-2697890870?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=8OVJnjdDTPvIhoKdEjDGUg%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card
Haskell Developer;NR3 IT Limited;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/haskell-developer-at-nr3-it-limited-2564948434?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=E6eUzhft9vmoxC%2BYZ9Wh7A%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card
Consultor Data Scientist;Habber Tec Portugal;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/consultor-data-scientist-at-habber-tec-portugal-2710309897?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=7qh3kvLK0ePcuyb2c24YVQ%3D%3D&position=3&pageNum=13&trk=public_jobs_jserp-result_search-card
Servicenow Developer;BOLD by Devoteam;Lisboa, Portugal;Há 59 minutos;https://pt.linkedin.com/jobs/view/servicenow-developer-at-bold-by-devoteam-2613124553?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=3Jm1QcwEeBdX91F5jiUAFg%3D%3D&position=4&pageNum=13&trk=public_jobs_jserp-result_search-card
ServiceNow Developer;BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/servicenow-developer-at-bold-by-devoteam-2466507232?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=aGUyZz1fh%2BLHb52D4FgPig%3D%3D&position=5&pageNum=13&trk=public_jobs_jserp-result_search-card
Reporting Business Analyst;BNP Paribas;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/reporting-business-analyst-at-bnp-paribas-2688291780?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=SEU8lDifhOkgX0%2FU58sj4A%3D%3D&position=6&pageNum=13&trk=public_jobs_jserp-result_search-card
C++ Developer;Smart Consulting;Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-at-smart-consulting-2588122955?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=iThUdkGHK27x3prf9yfTBg%3D%3D&position=7&pageNum=13&trk=public_jobs_jserp-result_search-card
Data Lead/ Staff Software Engineer (Bangkok based, relocation provided);Agoda;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/data-lead-staff-software-engineer-bangkok-based-relocation-provided-at-agoda-2668567455?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=ph8tIILH8W7JrFEGy7vXLg%3D%3D&position=8&pageNum=13&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 16 horas;https://pt.linkedin.com/jobs/view/data-scientist-m-f-%3F-lisboa-at-ankix-2723776440?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=33MTkzWiiTEpUDb7k1kHHQ%3D%3D&position=9&pageNum=13&trk=public_jobs_jserp-result_search-card
Analyst - Portuguese affiliate of the UK Commercial Effectiveness team;IQVIA;Porto Salvo, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analyst-portuguese-affiliate-of-the-uk-commercial-effectiveness-team-at-iqvia-2687946265?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=whH4%2FdIjPntxwPR1gY61%2Fg%3D%3D&position=10&pageNum=13&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Software Engineer (M/F) Lisboa;TalentSeed;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-software-engineer-m-f-lisboa-at-talentseed-2717805669?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=rkImYEeG2Qr4NkzJdigFGw%3D%3D&position=11&pageNum=13&trk=public_jobs_jserp-result_search-card
Oferta: Developer SWIFT (M/F);NBCC;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-developer-swift-m-f-at-nbcc-2707535202?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=iRmztNEmqgkF0HlZ6%2BiT5Q%3D%3D&position=12&pageNum=13&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Software Developer - Integration;Grupo Future Healthcare;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-software-developer-integration-at-grupo-future-healthcare-2717810357?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=Bnr3CSdfuYHOD%2FTv1CHeVA%3D%3D&position=13&pageNum=13&trk=public_jobs_jserp-result_search-card
9216 - Search Language Specialist | Linguistics;Qualitest;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/9216-search-language-specialist-linguistics-at-qualitest-2655739071?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=NPML9%2BsW8r8Zyu6iPLZmsg%3D%3D&position=14&pageNum=13&trk=public_jobs_jserp-result_search-card
SW Engineer for Earth Observation missions;GMV;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/sw-engineer-for-earth-observation-missions-at-gmv-2668719870?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=C5LSesQm2F5wgfVX%2BN983Q%3D%3D&position=15&pageNum=13&trk=public_jobs_jserp-result_search-card
ServiceNow Developer- Lisboa;Fyld;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/servicenow-developer-lisboa-at-fyld-2661410575?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=O67Gngefo5ZgzjKfDLs23A%3D%3D&position=16&pageNum=13&trk=public_jobs_jserp-result_search-card
Danish Search Language Specialist | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/danish-search-language-specialist-lisbon-at-cross-border-talents-2691235332?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=73ajKnMAztsZ29oEDtV5wQ%3D%3D&position=17&pageNum=13&trk=public_jobs_jserp-result_search-card
ServiceNow Developer;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 12 meses;https://pt.linkedin.com/jobs/view/servicenow-developer-at-bold-by-devoteam-1523463576?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=fuiHL%2FVtR7n8AP8NWvljmw%3D%3D&position=18&pageNum=13&trk=public_jobs_jserp-result_search-card
ServiceNow Developer;BOLD by Devoteam;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/servicenow-developer-at-bold-by-devoteam-2693466267?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=RhUSgAZ8UVIa5e2wEg%2FBbA%3D%3D&position=19&pageNum=13&trk=public_jobs_jserp-result_search-card
C++ developer (ATI);Acronis;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-ati-at-acronis-2704344709?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=YWwC3v1krmvILvIrrfnXFg%3D%3D&position=20&pageNum=13&trk=public_jobs_jserp-result_search-card
Search Language Specialist | Nordic | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/search-language-specialist-nordic-lisbon-at-cross-border-talents-2691233449?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=H56y9b2JH0AVLnYtUATdUA%3D%3D&position=21&pageNum=13&trk=public_jobs_jserp-result_search-card
Oferta: *Software Engineer (Lisboa)*;KWAN;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-software-engineer-lisboa-at-kwan-2723041974?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=iUdLcnX8ntriOn3tzqHqLA%3D%3D&position=22&pageNum=13&trk=public_jobs_jserp-result_search-card
Data Scientist, Information Technology (m/f/d);Siemens;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/data-scientist-information-technology-m-f-d-at-siemens-2719134064?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=jF8watGUt4klGUHTI5SIiQ%3D%3D&position=23&pageNum=13&trk=public_jobs_jserp-result_search-card
Software Engineer (Data Platform);Tripadvisor;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/software-engineer-data-platform-at-tripadvisor-2716503811?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=t%2FCN22t3M%2BzFjbe8RNOcpw%3D%3D&position=24&pageNum=13&trk=public_jobs_jserp-result_search-card
Pricing Analyst ? Insurance Company (Lisbon);GI GROUP;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/pricing-analyst-%3F-insurance-company-lisbon-at-gi-group-2720950572?refId=txqdYAwtnF6B45RurjqbKw%3D%3D&trackingId=Akim7ZnioTyQ6Dl9pZQpEw%3D%3D&position=25&pageNum=13&trk=public_jobs_jserp-result_search-card
C++ Developer;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-at-bold-by-devoteam-1779383469?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=sSsrxkYRt3yH3ftJdQi6LQ%3D%3D&position=1&pageNum=14&trk=public_jobs_jserp-result_search-card
Finance Analyst - Digital Transformation;Michael Page;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/finance-analyst-digital-transformation-at-michael-page-2714357076?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=gvVRiDHkVJ0Js4e6fjeQRg%3D%3D&position=2&pageNum=14&trk=public_jobs_jserp-result_search-card
Business Analyst IT;BOLD by Devoteam;Lisboa, Portugal;Há 1 ano;https://pt.linkedin.com/jobs/view/business-analyst-it-at-bold-by-devoteam-1680493749?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=imWKYSVqx8Ei5I%2F4smUDPw%3D%3D&position=3&pageNum=14&trk=public_jobs_jserp-result_search-card
iOS Programmer 2021-NRE-790;Axians Portugal;Alfragide, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/ios-programmer-2021-nre-790-at-axians-portugal-2711327282?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=%2Fe7CzULmv9eWFVc5lhmU%2BQ%3D%3D&position=4&pageNum=14&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Programadores .Net;WHOW;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-programadores-net-at-whow-2670253824?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=XK3wJKVSHL52ScxhCtiaIA%3D%3D&position=5&pageNum=14&trk=public_jobs_jserp-result_search-card
Software Engineer - Distributed Key Value Store;Cloudflare;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-engineer-distributed-key-value-store-at-cloudflare-2681352531?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=FLBsyCfHygSt6xCgj8d1ng%3D%3D&position=6&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f/d) Smart Infrastructure Competitiveness Program;Siemens;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-scientist-m-f-d-smart-infrastructure-competitiveness-program-at-siemens-2712487500?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=EL380GrkVV5HZebpOz2qhw%3D%3D&position=7&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f/d);Siemens;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/data-scientist-m-f-d-at-siemens-2706094046?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=LacgZul29jHckdRbzTczqw%3D%3D&position=8&pageNum=14&trk=public_jobs_jserp-result_search-card
SOA Suite Developer;Capgemini;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/soa-suite-developer-at-capgemini-2636034181?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=%2BsR48XXIUAFD9nGUfd1%2Bzg%3D%3D&position=9&pageNum=14&trk=public_jobs_jserp-result_search-card
Junior HR Analyst;AMPLEXOR International;Paço de Arcos, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/junior-hr-analyst-at-amplexor-international-2707828197?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=k34u01QgL2o69yKq%2Fp4tAw%3D%3D&position=10&pageNum=14&trk=public_jobs_jserp-result_search-card
C++ Developer;NEX T Engineering;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-at-nex-t-engineering-2706629164?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=EmSF1CmvE7Y0V15l4dHOoQ%3D%3D&position=11&pageNum=14&trk=public_jobs_jserp-result_search-card
Oferta: C# e Outsystems Developers;KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-c%23-e-outsystems-developers-at-kcs-it-2707535251?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=Mwk6NkMCv8HjOh1FoyluTA%3D%3D&position=12&pageNum=14&trk=public_jobs_jserp-result_search-card
C++ Developer (m/f);Onile IT;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-m-f-at-onile-it-2722404051?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=LCAA3mKYsDk1FcNwkga3SA%3D%3D&position=13&pageNum=14&trk=public_jobs_jserp-result_search-card
Senior Associate – Actuarial Analyst;Willis Towers Watson;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/senior-associate-%E2%80%93-actuarial-analyst-at-willis-towers-watson-2707873053?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=jMAnkYPU223S42P08l5WcQ%3D%3D&position=14&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-scientist-m-f-%3F-lisboa-at-ankix-2718414196?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=ZwEPU8f3gYHRJHV8iZf6vg%3D%3D&position=15&pageNum=14&trk=public_jobs_jserp-result_search-card
Ubuntu Desktop Software Engineer;Canonical;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/ubuntu-desktop-software-engineer-at-canonical-2722158508?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=lUksNyCZxMaZavf3QO92vw%3D%3D&position=16&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist - m/f;Michael Page;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/data-scientist-m-f-at-michael-page-2711090264?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=DyYtRcwkRyfUUHz%2BE%2B10iQ%3D%3D&position=17&pageNum=14&trk=public_jobs_jserp-result_search-card
Infrastructure - Software Engineer;Elastic;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/infrastructure-software-engineer-at-elastic-2701318280?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=y2wP31GYQ57RvqnKFDQ5xw%3D%3D&position=18&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f);IT People Innovation;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/data-scientist-m-f-at-it-people-innovation-2720946361?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=3v4pZHSd4YsvQKhY1H%2B8%2Fw%3D%3D&position=19&pageNum=14&trk=public_jobs_jserp-result_search-card
Head of C2R2 Lisbon;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/head-of-c2r2-lisbon-at-bnp-paribas-cib-2688250973?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=GvcXZR5pknNOqMesSd4w4A%3D%3D&position=20&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/data-scientist-m-f-at-hccm-consulting-s-a-2718224163?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=%2BN7D%2FiNJn3Dlc9GSfZmruQ%3D%3D&position=21&pageNum=14&trk=public_jobs_jserp-result_search-card
Senior Machine Learning;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-machine-learning-at-bnp-paribas-cib-2664014576?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=Z95VCJ8whPipnyLmgwPzrQ%3D%3D&position=22&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist (M/F);InnoWave;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/data-scientist-m-f-at-innowave-2720942450?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=ZeZqorRrkwE7MDBBeXD4Jw%3D%3D&position=23&pageNum=14&trk=public_jobs_jserp-result_search-card
C++ Developer (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-m-f-%3F-lisboa-at-ankix-2718878194?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=sY42K%2FCjx6xh6vT7n50MVA%3D%3D&position=24&pageNum=14&trk=public_jobs_jserp-result_search-card
Analysis & Design Service Business Analyst (m/f);HCL Technologies Limited, Sucursal Em Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analysis-design-service-business-analyst-m-f-at-hcl-technologies-limited-sucursal-em-portugal-2718508062?refId=SWfDzgSU5SfPkpWHakGG8A%3D%3D&trackingId=SeNVuEhUfl5jEdec2vuPVw%3D%3D&position=25&pageNum=14&trk=public_jobs_jserp-result_search-card
Data Scientist;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-scientist-at-mckinsey-company-2710240148?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=ith4uMJRQksuwC7mUSDbCg%3D%3D&position=1&pageNum=15&trk=public_jobs_jserp-result_search-card
Capital Markets Analyst;BNP Paribas;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/capital-markets-analyst-at-bnp-paribas-2664626346?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=uH4zWm%2BiKqpk97aZQ%2BD6KA%3D%3D&position=2&pageNum=15&trk=public_jobs_jserp-result_search-card
Ios Programmer 2021-Nre-790;Axianspt;Lisboa, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/ios-programmer-2021-nre-790-at-axianspt-2717628428?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=x8GoAsrvR%2FbqEIxSQ1NjEQ%3D%3D&position=3&pageNum=15&trk=public_jobs_jserp-result_search-card
C++ Developer (m/f);ADENTIS;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-m-f-at-adentis-2707980198?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=zP4QbkB4Fj3ko%2FBlVuhBYQ%3D%3D&position=4&pageNum=15&trk=public_jobs_jserp-result_search-card
Oferta de emprego: SAP Commerce Engineer (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-sap-commerce-engineer-m-f-at-boost-it-2721505674?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=7iBUKUEKUdgGEGplnJ35ow%3D%3D&position=5&pageNum=15&trk=public_jobs_jserp-result_search-card
Senior Data Scientist / Engineer - Stress Testing and Data Analytics;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-data-scientist-engineer-stress-testing-and-data-analytics-at-bnp-paribas-cib-2697114862?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=bzPz%2FOHxU091kAWZrPhHrg%3D%3D&position=6&pageNum=15&trk=public_jobs_jserp-result_search-card
Software Engineer - Authoritative DNS;Cloudflare;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/software-engineer-authoritative-dns-at-cloudflare-2632867899?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=5UW5VUMix7YlLFOS%2FkA%2Bqw%3D%3D&position=7&pageNum=15&trk=public_jobs_jserp-result_search-card
Data Scientist - Portugal;Wunderman Thompson Commerce;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-scientist-portugal-at-wunderman-thompson-commerce-2714624207?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=8kSJT9Br5x%2FKxrEgsRgcNw%3D%3D&position=8&pageNum=15&trk=public_jobs_jserp-result_search-card
C++ Developer;BOLD by Devoteam;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/c%2B%2B-developer-at-bold-by-devoteam-2693479482?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=NW3XaO9CdtJjSFT%2B6r3DSw%3D%3D&position=9&pageNum=15&trk=public_jobs_jserp-result_search-card
Business Analyst - Customer Services;Marley Spoon;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-customer-services-at-marley-spoon-2690194236?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=3QSOOOY0sx5Prsm4vSULPA%3D%3D&position=10&pageNum=15&trk=public_jobs_jserp-result_search-card
Specialist or Senior IS Engineer – Patient Support Programs;Amgen;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/specialist-or-senior-is-engineer-%E2%80%93-patient-support-programs-at-amgen-2697609328?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=uhErWMh%2Fk%2BiwOHBwRP4oQQ%3D%3D&position=11&pageNum=15&trk=public_jobs_jserp-result_search-card
Data Scientist;Lidl Portugal;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/data-scientist-at-lidl-portugal-2715213469?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=cUzqJrP0iZ5Bvd0triCDmw%3D%3D&position=12&pageNum=15&trk=public_jobs_jserp-result_search-card
Data Scientist | Lisboa;Wondercom, Project Management and Telecommunications;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/data-scientist-lisboa-at-wondercom-project-management-and-telecommunications-2718909508?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=j17WGbziSyYGJibRmBIapg%3D%3D&position=13&pageNum=15&trk=public_jobs_jserp-result_search-card
Developer C++ (m/f) ? Porto;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/developer-c%2B%2B-m-f-%3F-porto-at-ankix-2718812309?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=jDU5SwAWVPRxl%2Bc7zHaThw%3D%3D&position=14&pageNum=15&trk=public_jobs_jserp-result_search-card
Data Scientist (m/f);IT People Innovation;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/data-scientist-m-f-at-it-people-innovation-2718486597?refId=aHjTN5Ub5%2Bt3PUsKx9yduA%3D%3D&trackingId=C1AEgUctEzN9hcYeDyshCA%3D%3D&position=15&pageNum=15&trk=public_jobs_jserp-result_search-card
