Title;Company;Location;Date;Link
Anúncio de emprego: Business Analyst / Project Manager;Synelience;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-business-analyst-project-manager-at-synelience-2710818358?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=MDAEgzSPUdjgLW3CJzRz0Q%3D%3D&position=22&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst&Project Manager;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-project-manager-at-bold-by-devoteam-2697002339?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=u6eXxxJ8UIWju%2BrLmJ5mow%3D%3D&position=23&pageNum=5&trk=public_jobs_jserp-result_search-card
Mid /Senior Salesforce Business Analyst;Axians Portugal;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/mid-senior-salesforce-business-analyst-at-axians-portugal-2715396056?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=S7homgacGJpF175ydvnUvQ%3D%3D&position=24&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyts (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyts-m-f-at-askblue-2718445449?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=lBytyRS7s9ISjEcQYOtFEg%3D%3D&position=25&pageNum=5&trk=public_jobs_jserp-result_search-card
Senior Technical Business Analyst (Risk);Axianspt;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/senior-technical-business-analyst-risk-at-axianspt-2723734487?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=GeJJ3LGHHsXYKS64uw8a4A%3D%3D&position=1&pageNum=6&trk=public_jobs_jserp-result_search-card
Analysis & Design Service Business Analyst (m/f);HCL Technologies Limited, Sucursal Em Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analysis-design-service-business-analyst-m-f-at-hcl-technologies-limited-sucursal-em-portugal-2718508062?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=l76gdNcHeOAulWGlQflrRQ%3D%3D&position=2&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior Technical Business Analyst (RISK);Axians Portugal;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/senior-technical-business-analyst-risk-at-axians-portugal-2719935897?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=YEK6f9Gg8CzxICnY0s1Kng%3D%3D&position=3&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior Technical Business Analyst (Risk);Axianspt;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/senior-technical-business-analyst-risk-at-axianspt-2723737305?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=Yg%2FsN6xPdnQXFrBNSZroWA%3D%3D&position=4&pageNum=6&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Senior Business Analyst - Health Sector;Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-business-analyst-health-sector-at-claranet-talent-2707530870?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=K9WyBkq6Lne5D2nfYJNktg%3D%3D&position=5&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst (TAX and Legal) (Pipeline);Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-tax-and-legal-pipeline-at-axians-portugal-2722892549?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=daruyt1LyHy084KuMuzl0w%3D%3D&position=6&pageNum=6&trk=public_jobs_jserp-result_search-card
BA Consultant (m/f);Smart Consulting;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/ba-consultant-m-f-at-smart-consulting-2712728425?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=1pnK5ACrIMaP%2BtmLDrHMPg%3D%3D&position=7&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior Technical Business Analyst (Risk);Axianspt;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/senior-technical-business-analyst-risk-at-axianspt-2723733545?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=pGvoNs6odGo6uJTs8I7Y%2Fw%3D%3D&position=8&pageNum=6&trk=public_jobs_jserp-result_search-card
Robotics Process Automation Senior Business Analyst (m/f/d);Solvay;Carnaxide, Lisboa, Portugal;Há 8 horas;https://pt.linkedin.com/jobs/view/robotics-process-automation-senior-business-analyst-m-f-d-at-solvay-2674174611?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=jKptabfTuy%2FGAQZjILOXcw%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst - Portuguese Affiliate of the Belgian Consulting & Analytics Solutions team;IQVIA;Porto Salvo, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-portuguese-affiliate-of-the-belgian-consulting-analytics-solutions-team-at-iqvia-2631917182?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=km7JQVIefwvhxz6uhdu4Hw%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card
Functional Analyst – Insurance;Capgemini;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/functional-analyst-%E2%80%93-insurance-at-capgemini-2703469817?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=hhrOUMGVoO7a3wJX3hs%2Fwg%3D%3D&position=11&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst - Customer Services;Marley Spoon;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-customer-services-at-marley-spoon-2690194236?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=dNwFl0ujZQMG28N68Eym8A%3D%3D&position=12&pageNum=6&trk=public_jobs_jserp-result_search-card
IS Associate Business Analyst - Anaplan;Amgen;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/is-associate-business-analyst-anaplan-at-amgen-2713513934?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=X%2FqO9TYFAhksRtvB5j1odA%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card
IS Associate Business Analyst - Anaplan;Amgen;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/is-associate-business-analyst-anaplan-at-amgen-2710301205?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=XX8jE1bG4QS7a5%2BRF%2BIreA%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card
Junior Business Analyst (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/junior-business-analyst-m-f-at-hccm-consulting-s-a-2709807178?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=B08Osj%2BZq6y72kt86W8wAA%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card
Finance Business Analyst – ESSBASE Administrator Fluent in French & English - Permanent contract - Lisbon or Porto;BNP Paribas Cardif;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/finance-business-analyst-%E2%80%93-essbase-administrator-fluent-in-french-english-permanent-contract-lisbon-or-porto-at-bnp-paribas-cardif-2692955624?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=A2j65OxuPSABATB1sUmZuQ%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card
BI Consultant;IQVIA;Lisboa, Lisboa, Portugal;Há 19 horas;https://pt.linkedin.com/jobs/view/bi-consultant-at-iqvia-2723760046?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=%2BfIxpSXcXXiPj0w1sbzHcA%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Mainframe Business Analyst;Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-mainframe-business-analyst-at-axians-portugal-2717812195?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=h1d%2Bu1x9CFDzKTQi8XhLpw%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card
Junior Fraud Business Analyst (M/F);Wyser;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/junior-fraud-business-analyst-m-f-at-wyser-2713105495?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=d9TtD1kbg6gXGIZoFSfPUw%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Data Analyst – European Marketing Organisation;Tech Data;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-data-analyst-%E2%80%93-european-marketing-organisation-at-tech-data-2658830163?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=b%2FwDayu5UnTSN3nXL4S1Ww%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Junior Business Analyst - Health Sector;Claranet Talent;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-junior-business-analyst-health-sector-at-claranet-talent-2723045563?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=kTreFpqNc1BjZWOrlcOQNA%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card
Functional Analyst;InnoTech.pt;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/functional-analyst-at-innotech-pt-2324057180?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=%2BD2W13%2FZfymyCIjs%2BVEZvw%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card
M&A Junior Analyst;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/m-a-junior-analyst-at-bnp-paribas-cib-2709441847?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=c9mAvOPnA5I4X%2FGLt4VW7A%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
Project Manager, Business Intelligence;IQVIA;Oeiras, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/project-manager-business-intelligence-at-iqvia-2682238331?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=76o%2BCrp31fj3AUVe98JHQw%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
Specialist IT & Digital Graduate;ConvaTec;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/specialist-it-digital-graduate-at-convatec-2707293044?refId=eZTRPDWWwBzV19ujADhmXw%3D%3D&trackingId=bMDJZ9XCNi4MMuVPPJZaEA%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-m-f-at-ankix-2692200758?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=X9m%2BgFqvg69nSphFd7FJJQ%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card
Trainee - Business Analyst;Grupo Ageas Portugal;Lisboa, Portugal;Há 2 horas;https://pt.linkedin.com/jobs/view/trainee-business-analyst-at-grupo-ageas-portugal-2723948050?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=CS8ucFiT%2Bfy1%2B4z6Slc8Eg%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Funcional;Ankix;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-at-ankix-2692311613?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=r5ASAGxwz3rripN6MAVHuQ%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card
Specialist IT & Digital Graduate;Rhian_Convatec;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/specialist-it-digital-graduate-at-rhian-convatec-2713507426?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=zCzJYXnfvljuLkBk%2BrOOPA%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card
Salesforce Consultant;Randstad Professionals Portugal;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/salesforce-consultant-at-randstad-professionals-portugal-2713077666?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=11P7dy%2BA0ZD7Eb2SuLgiSA%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card
Product Owner;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/product-owner-at-bold-by-devoteam-2710843572?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=4vFDtNPAOSp0%2F%2BF%2Fc1PLPQ%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card
Cash Management Senior Specialist;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/cash-management-senior-specialist-at-bnp-paribas-cib-2691611071?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=GIo8eTTQh47iWnB0%2F41%2Bxw%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card
Process Controller;OutSystems;Lisboa, Lisboa, Portugal;Há 4 horas;https://pt.linkedin.com/jobs/view/process-controller-at-outsystems-2668517604?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=NQ9lsRIxGf0yUMpHbuOAvw%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card
Product Owner - CRM;InnoTech.pt;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/product-owner-crm-at-innotech-pt-2361691703?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=U%2BJkIHPzb4j5w0xMMNkdMA%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card
Project Manager;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/project-manager-at-bnp-paribas-cib-2587560848?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=cdPc9Yk5QlhKwXEoWp9gpg%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card
Technical Project Manager;Nestlé;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/technical-project-manager-at-nestl%C3%A9-2685906037?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=q5SKJxZhHqDMOeofwJYPuA%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card
Technical Product Owner;InnoTech.pt;Lisboa, Lisboa, Portugal;Há 22 horas;https://pt.linkedin.com/jobs/view/technical-product-owner-at-innotech-pt-2723061285?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=xCAbLA90V1wqprspI3IxNg%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card
OutSystems Engagement Manager;OUTFIT - Tailored Agile Solutions;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/outsystems-engagement-manager-at-outfit-tailored-agile-solutions-2693616535?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=wkhrDbJxVrsapzYQYp%2FGWA%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card
Capacity Planning Program Manager;Cloudflare;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/capacity-planning-program-manager-at-cloudflare-2653618520?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=%2F%2BA4HSYjWPB3lnbvSws2qw%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card
Capacity Planning Program Manager;Cloudflare;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/capacity-planning-program-manager-at-cloudflare-2653620141?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=eTA6tM4yD3NoN3rp%2BQ5cNQ%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card
IT Professionals for the UK;LifeInsideUK;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/it-professionals-for-the-uk-at-lifeinsideuk-2698669622?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=52ndF9pHtqOy87N5jPGbtg%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card
Experienced Product Owner;InnoTech.pt;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/experienced-product-owner-at-innotech-pt-2434770821?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=z3NAE5YzWGMYHGTitXcVSw%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card
Capacity Planning Program Manager;Cloudflare;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/capacity-planning-program-manager-at-cloudflare-2632872524?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=ZOI6%2FmmCetwATGFPWzOx6g%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card
Product Owner (Sales & Store Operations);InnoTech.pt;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/product-owner-sales-store-operations-at-innotech-pt-2361695148?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=dlAF%2Fc51npQA%2FSYKpfEJDA%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card
Senior Data Scientist;Nokia;Amadora, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/senior-data-scientist-at-nokia-2691418934?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=baN6KqbAdNWcH6vvjCC2nA%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card
Product Owner - Retail;InnoTech.pt;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/product-owner-retail-at-innotech-pt-2324051545?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=hPZC6KUzZtoidmzvdxmSOw%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card
Account Manager for Broker Dealer Outsourcing - Smart Access;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 5 horas;https://pt.linkedin.com/jobs/view/account-manager-for-broker-dealer-outsourcing-smart-access-at-bnp-paribas-cib-2723719809?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=HDr%2F6v6hhywdDIXoCeI7nQ%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card
Senior Data Scientist / Engineer - Stress Testing and Data Analytics;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-data-scientist-engineer-stress-testing-and-data-analytics-at-bnp-paribas-cib-2697114862?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=UefkQI%2BJINQxsEyu9MFAFg%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card
IS Document Management Specialist (m/f);Solvay;Carnaxide, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/is-document-management-specialist-m-f-at-solvay-2690833780?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=DQxMLA8%2FkcmIMNSlQ66%2FnA%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card
Investment Data Analyst;Michael Page;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/investment-data-analyst-at-michael-page-2662180606?refId=5sprP2YSyCHd4Q6kyj4%2BTA%3D%3D&trackingId=EercoAVjF3hvo32KN0s3Nw%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card
IT Consultant (f/m/x) Content Management Systems;diconium;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/it-consultant-f-m-x-content-management-systems-at-diconium-2650559943?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=jts679ptQdEtC61T0IYHnw%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card
Product Manager - Supply Chain;Winning;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/product-manager-supply-chain-at-winning-2702555735?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=5IV7KQq59YcSEU1ydFsasA%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card
Software Architect;Trustly;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/software-architect-at-trustly-2605610063?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=ra1CD5YJQ88Db7k96rIKiA%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card
Engineering Manager;Trustly;Lisboa, Lisboa, Portugal;Há 7 horas;https://pt.linkedin.com/jobs/view/engineering-manager-at-trustly-2650155550?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=Ed0t%2FaDMGZDWgZuzwwdcjQ%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card
Quality Control Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/quality-control-analyst-m-f-at-askblue-2718554596?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=ES5qa1da4VvT4PH7n3LK8g%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card
Azure Developer;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/azure-developer-at-bold-by-devoteam-2696661333?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=uvGYaKnKEUjYnLJdNa4%2BtA%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card
Business Analyst Internship;Nordea;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-internship-at-nordea-2721885725?refId=zpBM1DnQ17sBXtFK%2BJUf7g%3D%3D&trackingId=%2BuNsLjcXvPbdDORpPMDW%2Bw%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card
